section,parameter,value,control,seed,config_hash,engine_version,measurement_version,tick,active_population,births,deaths,max_population,active_genotypes,historical_genotypes,active_lineages,lineage_count,genotype_count,mutation_events,max_generation,instructions_executed,faults,blocked_divisions,waiting_for_memory,waiting_for_energy,energy_pool,memory_used,free_memory,energy_balance_error,death_reasons,ledger,result_checksum
sensitivity,execution.instructions_per_tick,8,execution.instructions_per_tick=8,23,e4b38c015164d2de,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,2,2,3,2,2,2183,1,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21010.75, ""energy_execution"": 109.15, ""energy_input"": 20000.0, ""energy_maintenance"": 12349.6, ""energy_released_on_death"": 10.75, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",0d359d45c44e0185928b8c6698c8243128d6bbfcf93ad3483554b889578b5c26
sensitivity,execution.instructions_per_tick,8,execution.instructions_per_tick=8,24,e00072311fde385a,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,2233,2,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 21019.15, ""energy_execution"": 111.65, ""energy_input"": 20000.0, ""energy_maintenance"": 12349.6, ""energy_released_on_death"": 19.15, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",4909f1630b3b2c5f55606b9b3506c220046910cba0043b6717101fbb40e18ff9
sensitivity,execution.instructions_per_tick,8,execution.instructions_per_tick=8,25,291f1f48f94d9c1a,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2184,1,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:instruction_pointer_out_of_bounds:8"": 1}","{""energy_captured"": 21010.7, ""energy_execution"": 109.2, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 10.7, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",1a283152693b78c49b29dc7684f6bc6eeb55beb5331111c4f760d714990c3c93
sensitivity,execution.instructions_per_tick,8,execution.instructions_per_tick=8,26,9c8bcc6c9cf24143,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,2,2,3,2,2,3278,0,30,30,0,0.0,496,4,-1.02e-08,"{""energy_exhausted_execution"": 1}","{""energy_captured"": 21000.0, ""energy_execution"": 163.7, ""energy_input"": 20000.0, ""energy_maintenance"": 12351.8, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",539d68810ea9cc4966ae9b0b6a7538f0fbb01b7c0e8bd51b4037519810a6f64d
sensitivity,execution.instructions_per_tick,8,execution.instructions_per_tick=8,27,08f7a7d4e510f96a,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2168,1,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21009.9, ""energy_execution"": 108.4, ""energy_input"": 20000.0, ""energy_maintenance"": 12349.2, ""energy_released_on_death"": 9.9, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",800e573914a2787cbb0d7c2628c3ff0b9502844febcc074f28776428f0947bcc
sensitivity,execution.instructions_per_tick,8,execution.instructions_per_tick=8,28,32f27cd4cf9c699d,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2181,1,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 21010.05, ""energy_execution"": 109.05, ""energy_input"": 20000.0, ""energy_maintenance"": 12349.4, ""energy_released_on_death"": 10.05, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",37f69143d05aa9dea5f4c8b0ec503881ac43f079730bf1f22542e7d3fef8a475
sensitivity,execution.instructions_per_tick,8,execution.instructions_per_tick=8,29,a7ca645643b0ee72,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,2196,2,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_register:7"": 1}","{""energy_captured"": 21017.0, ""energy_execution"": 109.8, ""energy_input"": 20000.0, ""energy_maintenance"": 12345.2, ""energy_released_on_death"": 17.0, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",cc1c2d7d270776cb609bc07093215b72c6168453f1c91434a8dd3aa7ea2797ee
sensitivity,execution.instructions_per_tick,8,execution.instructions_per_tick=8,30,c0963953ad59834f,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,3385,1,31,31,0,0.0,496,4,-1.02e-08,"{""energy_exhausted_maintenance"": 1, ""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21010.75, ""energy_execution"": 169.25, ""energy_input"": 20000.0, ""energy_maintenance"": 12349.4, ""energy_released_on_death"": 10.75, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",8cf8badefee2b3ce61e2a39bc44d59ce93fa7826982c65eb1f92e1bebf374fcd
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,1,22ae95d03670246d,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,2,2,1,1,2,1,2,2065,0,30,30,0,0.0,496,4,-1.03e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 103.25, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",53cbfde0ac4ed1d106cab22c5ad6c0f677e056bc41eee9eaf299054ce0083f7d
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,2,eef88c0f1ed9c48c,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,2268,2,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:instruction_pointer_out_of_bounds:8"": 1, ""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 21016.6, ""energy_execution"": 113.4, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.4, ""energy_released_on_death"": 16.6, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",4c31ed8ef4e3690360d44c64d22cc7526cf469b6ec7ce6123e6aefac2ceffa4b
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,3,969128d9cef4d17f,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,1,2,3,2,2,2184,1,30,30,0,0.0,496,4,-1.03e-08,"{""vm_fault:instruction_pointer_out_of_bounds:8"": 1}","{""energy_captured"": 21008.3, ""energy_execution"": 109.2, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.4, ""energy_released_on_death"": 8.3, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",f513bc1ced4a9f74adaa0c059c9f88e50b9076e6127161a1b98ac443f3a16652
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,4,a4a61b72bd374194,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.03e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",2a7578ea4a124ec2b2dddec3043f2ef9be673bfee9c140cf4a06ab58d276ef4e
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,5,b4b644048318ae56,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.03e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",0f80674234acf49aad0ae7767c2c045f60ca5804625e8ec0f5315667f7b2d9ec
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,6,8f72694de32cc2d7,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,1,2,3,2,2,2183,1,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21008.35, ""energy_execution"": 109.15, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.4, ""energy_released_on_death"": 8.35, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",1570da60303b320f4291a71e48e91f5d0eb30f7a8dc2fc4c599621734024a2bb
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,7,097657fe6a9d3aba,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2142,1,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:invalid_memory_address:8"": 1}","{""energy_captured"": 21008.8, ""energy_execution"": 107.1, ""energy_input"": 20000.0, ""energy_maintenance"": 12360.0, ""energy_released_on_death"": 8.8, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",1fe5050491ee5baf498f50f1b301efc92c249d18186f3e24b12863db9dbb60dd
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,8,85824551ab34fff6,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,3325,1,31,31,0,0.0,496,4,-1.03e-08,"{""energy_exhausted_maintenance"": 1, ""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21008.55, ""energy_execution"": 166.25, ""energy_input"": 20000.0, ""energy_maintenance"": 12359.8, ""energy_released_on_death"": 8.55, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",fa4a94682db1b24e189616a169a8f7c1e88e36686895de466fe15e4d2c5188d3
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,9,daafcd96ca93c13f,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,3182,0,31,31,0,0.0,496,4,-1.03e-08,"{""energy_exhausted_maintenance"": 1}","{""energy_captured"": 21000.0, ""energy_execution"": 159.1, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.2, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",bac127c8f0592605abf774cad276b9fbcbd85034661d1bc44b261179aa46ae52
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,10,54d2f82500dbf7ef,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,1,2,3,2,2,2147,1,30,30,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21008.35, ""energy_execution"": 107.35, ""energy_input"": 20000.0, ""energy_maintenance"": 12360.4, ""energy_released_on_death"": 8.35, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",71fe6ebe6d9115b5e3ffbfb3eebf0a06b14403de7239915c964afae4126b886b
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,11,b1484fdefe000564,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,3282,1,31,31,0,0.0,496,4,-1.03e-08,"{""energy_exhausted_maintenance"": 1, ""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21008.3, ""energy_execution"": 164.1, ""energy_input"": 20000.0, ""energy_maintenance"": 12360.0, ""energy_released_on_death"": 8.3, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",7f90f5545acc7fb3a56de0a40e164cbd62445053975168ac35b7d7f8d3ccc8da
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,12,06b5b413cb627a6e,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,2226,2,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:invalid_program_address:8"": 1, ""vm_fault:invalid_register:8"": 1}","{""energy_captured"": 21017.1, ""energy_execution"": 111.3, ""energy_input"": 20000.0, ""energy_maintenance"": 12357.0, ""energy_released_on_death"": 17.1, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",68c42f0b5105cfc312d4fca02f8bda846ba67d2427609d4aff059c9a2125a04c
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,13,8f63577db038e933,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,22,3,31,1,4,1,3,4,3,3,3299,2,31,31,0,0.0,496,4,-1.03e-08,"{""energy_exhausted_maintenance"": 1, ""vm_fault:instruction_pointer_out_of_bounds:8"": 1, ""vm_fault:invalid_program_address:248"": 1}","{""energy_captured"": 21016.75, ""energy_execution"": 164.95, ""energy_input"": 20000.0, ""energy_maintenance"": 12359.8, ""energy_released_on_death"": 16.75, ""energy_reproduction_cost"": 264.0, ""energy_transferred_to_offspring"": 176.0}",ef7b7760640dfe0f5fbb047428e2ffdf33d659f80526b8179f4a09c81bf6a181
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,14,3964b057ef9ba262,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2147,1,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21008.55, ""energy_execution"": 107.35, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.4, ""energy_released_on_death"": 8.55, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",32b6e3e1fdb7374a61011a2f40f5cf01ef7b50af79171652d6e2c925ee68ab20
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,15,860d1222e2e7de5d,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,2231,2,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:instruction_pointer_out_of_bounds:8"": 1, ""vm_fault:invalid_register:7"": 1}","{""energy_captured"": 21016.85, ""energy_execution"": 111.55, ""energy_input"": 20000.0, ""energy_maintenance"": 12360.0, ""energy_released_on_death"": 16.85, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",cae1e76575a1562c7e40479dc70388d6a6a999be880c3323608c3c57021d30fe
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,16,9e988a967477e78b,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,22,3,31,1,4,1,3,4,3,2,4044,1,31,31,0,0.0,496,4,-1.03e-08,"{""energy_exhausted_maintenance"": 2, ""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21008.3, ""energy_execution"": 202.2, ""energy_input"": 20000.0, ""energy_maintenance"": 12362.8, ""energy_released_on_death"": 8.3, ""energy_reproduction_cost"": 264.0, ""energy_transferred_to_offspring"": 176.0}",b3f9a63b4637da036a37d62ce8fd85f3d0216beea7c88138afb79d4d106b6730
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,17,5ea434910fb2dc97,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.03e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",0b6d2494b6bea224b6f8fbd80a3773b2ed4b4fecd9e418e28a85683c8334b761
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,18,9b1a145d3549cf7d,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.03e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",b9fd10c8e2a2b95e463fcfeea360d99e7b54ccbabf0ad336410e8d480cbd5507
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,19,7b1bc15491413782,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.03e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",be42b328c4d5d7912c7c38e8051a7557dba855874b6ae4156554326930af7e33
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,20,c0623d12e56fe440,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,3314,1,31,31,0,0.0,496,4,-1.03e-08,"{""energy_exhausted_maintenance"": 1, ""vm_fault:instruction_pointer_out_of_bounds:8"": 1}","{""energy_captured"": 21008.3, ""energy_execution"": 165.7, ""energy_input"": 20000.0, ""energy_maintenance"": 12360.2, ""energy_released_on_death"": 8.3, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",00d2be464b63715281a528faec1de2672fb8b9c6a8d3f8460c2b4dee140b8475
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,21,49174a595d656888,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2181,1,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 21008.45, ""energy_execution"": 109.05, ""energy_input"": 20000.0, ""energy_maintenance"": 12360.4, ""energy_released_on_death"": 8.45, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",0a0f64380b09a26b1f1cc81fb0a01e16c091fe6e48ad991923c40f3e18021096
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,22,38b69845c8a36cff,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,1,2,3,2,2,2183,1,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21008.35, ""energy_execution"": 109.15, ""energy_input"": 20000.0, ""energy_maintenance"": 12360.4, ""energy_released_on_death"": 8.35, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",5d6818335aac2a9ae8bcd0558bc4efff45e1dbe91a2486f725deba05f8c8798d
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,23,da421afd22ece973,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,3,2910,0,31,31,0,0.0,496,4,-1.03e-08,"{""energy_exhausted_maintenance"": 1}","{""energy_captured"": 21000.0, ""energy_execution"": 145.5, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.2, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",1df6e603fef66373b419635fe8a0c7f773cb057b419694c3f7df696d0adee015
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,24,ea3381d722f0b7a6,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,2232,2,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 2}","{""energy_captured"": 21016.8, ""energy_execution"": 111.6, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.4, ""energy_released_on_death"": 16.8, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",7354da432d1ad894f771c64ad6f0a484798f4c143af4d71620d1ed6a9fa378a1
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,25,2cef33a5fd002177,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,2233,2,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 21016.75, ""energy_execution"": 111.65, ""energy_input"": 20000.0, ""energy_maintenance"": 12360.0, ""energy_released_on_death"": 16.75, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",06e5f563847a675a9258ca91a143f0e11368f4a33d5f8ee326e010a3696f3eb9
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,26,d0e6afffc398670e,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,2,2,3,2,2,3126,0,30,30,0,0.0,496,4,-1.03e-08,"{""energy_exhausted_maintenance"": 1}","{""energy_captured"": 21000.0, ""energy_execution"": 156.3, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.2, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",1e90c070f39db6a1944614e9dd64ab043c2ccb5bcf37dfd19cf23f04760aa9ff
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,27,309d74db719c992c,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2149,1,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21008.45, ""energy_execution"": 107.45, ""energy_input"": 20000.0, ""energy_maintenance"": 12360.0, ""energy_released_on_death"": 8.45, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",ded4f94ecf5ea3712d30c6d254c6beb71dfa48379d614b3b8bdb6d88bc098f60
sensitivity,execution.instructions_per_tick,16,execution.instructions_per_tick=16,28,43201258561aefff,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,3,3,2,2,3,2,2,2100,0,30,30,0,0.0,496,4,-1.03e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",7d07d421416d14b9cd8e481a07aa44d8cacf3314dfbd5c4e907b36630e2357d7
